airport_id,name,city,country,iata_faa,iaco,latitude,longitude,altitude,zone,dst,city_state,avg_able_landings,avg_able_takeoffs,total_landings,total_takeoffs,avg_taxi_in,avg_taxi_out,longest_taxi_in,longest_taxi_out,lng_tx_in_date,lng_tx_out_date
3731,San Diego International,San Diego,United States,SAN,KSAN,32.733556,-117.189667,17,-8,A,"San Diego, CA",5239,5243,5362,5361,3.0744416873449083,11.59584207514782,45.0,67.0,"Tue, Dec  5, 1995","Sun, Dec 24, 1995"
3621,San Antonio International,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A,"San Antonio, TX",3132,3132,3167,3170,3.2136015325670533,8.595146871008936,17.0,61.0,"Mon, Dec 25, 1995","Mon, Dec 18, 1995"
3613,Savannah Hilton Head International,Savannah,United States,SAV,KSAV,32.127583,-81.202139,51,-5,A,"Savannah, GA",444,445,461,461,4.105855855855861,9.175280898876402,11.0,22.0,"Mon, Dec 25, 1995","Wed, Dec  6, 1995"
3949,Santa Barbara Municipal,Santa Barbara,United States,SBA,KSBA,34.426211,-119.840372,10,-8,A,"Santa Barbara, CA",101,101,113,113,2.5049504950495054,6.267326732673268,5.0,60.0,"Fri, Dec 29, 1995","Fri, Dec  1, 1995"
4359,South Bend Regional,South Bend,United States,SBN,KSBN,41.708661,-86.31725,799,-5,A,"South Bend, IN",298,297,313,312,3.5067114093959733,7.737373737373741,14.0,29.0,"Sat, Dec  9, 1995","Tue, Dec 12, 1995"
3620,Deadhorse,Deadhorse,United States,SCC,PASC,70.19475,-148.465167,64,-9,A,"Deadhorse, AK",27,27,30,30,2.814814814814815,7.222222222222222,5.0,17.0,"Mon, Dec 11, 1995","Sat, Dec 16, 1995"
4014,Louisville International Airport,Louisville,United States,SDF,KSDF,38.1740858,-85.7364989,501,-5,A,"Louisville, KY",1978,1976,2021,2020,4.6233569261880705,9.550607287449397,40.0,50.0,"Tue, Dec 19, 1995","Thu, Dec  7, 1995"
3577,Seattle Tacoma International,Seattle,United States,SEA,KSEA,47.449,-122.309306,433,-8,A,"Seattle, WA",7642,7692,7825,7825,4.280031405391259,15.163676547061883,46.0,188.0,"Sat, Dec 16, 1995","Mon, Dec 25, 1995"
3469,San Francisco International,San Francisco,United States,SFO,KSFO,37.618972,-122.374889,13,-8,A,"San Francisco, CA",10578,10633,11031,11033,5.258839100018949,15.7687388319383,45.0,145.0,"Sat, Dec 23, 1995","Sun, Dec 10, 1995"
4348,Springfield Branson National,Springfield,United States,SGF,KSGF,37.245667,-93.388639,1268,-6,A,"Springfield, MO",132,134,140,141,3.462121212121212,8.32089552238806,8.0,39.0,"Tue, Dec 19, 1995","Fri, Dec  8, 1995"
3609,Shreveport Regional,Shreveport,United States,SHV,KSHV,32.446629,-93.8256,258,-6,A,"Shreveport, LA",317,318,323,325,4.1104100946372215,8.606918238993709,19.0,77.0,"Mon, Dec 25, 1995","Sat, Dec 30, 1995"
